Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Min_Max_Normalization,Mean_Normalization
40A6EAE6,Autonomous Vehicles,2019,Singapore,Singapore,Series B,259.24,3000.84,152.45,7.26,35.2,602,0,602,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.03295120745253508,0.02537168001077867
3637F9AE,ClimateTech,2019,USA,Boston,Seed,0.9,12.25,0.46,0.26,2.5,23,0,23,Corporate VC (e.g. Google Ventures),Medium,Independent,0.00011439626102176198,-0.007465131180734653
120C67EB,Cybersecurity,2023,India,Hyderabad,Series B,26.62,108.02,3.73,1.44,17.3,92,0,92,Tier 2 (Mid-size VC),Low,Independent,0.0033835871871103376,-0.004195940254646076
33F591B3,Generative AI,2018,India,Hyderabad,Seed,2.77,29.5,3.01,0.23,8.4,14,0,14,Tier 3 (Angel/Seed),,Independent,0.0003520862700336452,-0.007227441171722769
2A4ACB47,Robotics,2019,USA,Seattle,Pre-IPO,127.11,1149.95,49.33,7.99,15.7,591,148,443,Corporate VC (e.g. Google Ventures),High,Independent,0.016156565264973517,0.008577037823217103
318524AD,Autonomous Vehicles,2023,France,Lyon,Seed,1.52,26.74,0.95,0.71,1.9,36,0,36,Tier 3 (Angel/Seed),Medium,Independent,0.0001932025741700869,-0.007386324867586327
70B83433,ClimateTech,2019,France,Lyon,Series C+,146.96,1500.59,63.04,12.82,11.4,900,378,522,Corporate VC (e.g. Google Ventures),,Independent,0.018679638355286823,0.01110011091353041
04143287,ClimateTech,2022,USA,Seattle,Pre-IPO,111.7,1107.13,44.34,2.57,41.8,219,0,219,Corporate VC (e.g. Google Ventures),Medium,Acquired,0.01419784706236757,0.0066183196206111555
2748E00E,ClimateTech,2014,USA,San Francisco,Seed,0.7,13.2,0.84,0.2,2.3,10,6,4,Tier 2 (Mid-size VC),High,Closed,8.897486968359264e-05,-0.0074905525720728216
D3463A2B,HealthTech,2023,Germany,Munich,Seed,0.74,24.36,2.13,0.38,1.5,24,0,24,Tier 2 (Mid-size VC),High,Closed,9.405914795122651e-05,-0.007485468293805188
FBB63147,Generative AI,2016,China,Hangzhou,Series C+,61.49,525.03,17.57,2.17,27.1,195,0,195,Corporate VC (e.g. Google Ventures),High,Independent,0.00781580676692016,0.0002362793251637459
9F520CEC,Cybersecurity,2024,Germany,Berlin,Series B,23.92,250.26,18.96,0.61,33.7,57,0,57,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.003040398404045052,-0.004539129037711362
E361CA80,ClimateTech,2016,USA,Seattle,Seed,0.0,16.53,0.58,0.52,0.0,36,0,36,Bootstrapped,High,Independent,0.0,-0.007579527441756414
3A44527A,HealthTech,2019,USA,Austin,Series C+,105.7,766.77,50.83,11.93,8.8,699,398,301,Tier 2 (Mid-size VC),Medium,Closed,0.01343520532222249,0.005855677880466076
635E339F,Autonomous Vehicles,2018,USA,Austin,Series C+,38.96,181.89,8.51,2.88,13.1,191,0,191,Tier 3 (Angel/Seed),High,Independent,0.004952087032675385,-0.002627440409081029
3C421EAD,SpaceTech,2019,China,Beijing,Series A,44.34,156.15,21.21,5.22,8.3,282,134,148,Tier 2 (Mid-size VC),Medium,Independent,0.0056359224596721404,-0.0019436049820842737
2D519291,Robotics,2018,Canada,Vancouver,Pre-IPO,0.0,1.67,0.08,0.24,0.0,24,0,24,Bootstrapped,Medium,Independent,0.0,-0.007579527441756414
6A7A41C6,Autonomous Vehicles,2023,China,Shanghai,Series A,16.8,141.78,10.82,0.28,44.2,27,0,27,Tier 3 (Angel/Seed),,Independent,0.0021353968724062236,-0.005444130569350191
7EFD040F,Cybersecurity,2018,China,Beijing,Series A,8.0,95.86,5.79,0.75,9.4,48,0,48,Tier 2 (Mid-size VC),Medium,Independent,0.0010168556535267732,-0.006562671788229641
4797C2EE,FinTech,2020,USA,Seattle,Seed,3.37,34.95,1.96,0.78,3.8,50,22,28,Corporate VC (e.g. Google Ventures),High,Independent,0.0004283504440481532,-0.007151176997708262
87EB5B11,Generative AI,2015,USA,Austin,Pre-IPO,530.32,3453.92,205.21,18.68,28.2,1568,0,1568,Tier 3 (Angel/Seed),Medium,Acquired,0.0674073612722898,0.05982783383053338
BF1B2585,Robotics,2021,India,Hyderabad,Seed,0.56,23.18,0.83,0.29,1.4,23,0,23,Corporate VC (e.g. Google Ventures),Medium,Acquired,7.117989574687413e-05,-0.00750834754600954
3D7B1501,ClimateTech,2020,China,Shenzhen,Seed,1.43,34.52,1.58,0.23,4.3,18,8,10,Tier 3 (Angel/Seed),High,Acquired,0.0001817629480679107,-0.0073977644936885035
B5828A24,HealthTech,2024,France,Lyon,Series B,37.49,317.52,30.44,0.74,44.6,63,0,63,Corporate VC (e.g. Google Ventures),High,Independent,0.0047652398063398405,-0.0028142876354165735
9D8BA728,EdTech,2019,USA,Boston,Seed,5.44,42.1,2.69,0.8,6.0,41,0,41,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.0006914618443982057,-0.0068880655973582085
EB1DF648,Web3/Crypto,2016,USA,San Francisco,Series A,0.0,25.13,2.48,0.53,0.0,30,23,7,Bootstrapped,High,Closed,0.0,-0.007579527441756414
0737F9B8,Cybersecurity,2018,Singapore,Singapore,Seed,1.39,18.43,0.85,0.24,4.1,14,6,8,Tier 3 (Angel/Seed),,Closed,0.0001766786698002768,-0.007402848771956137
DE7306EA,HealthTech,2021,USA,New York,Seed,3.37,27.74,1.71,0.44,6.2,26,7,19,Tier 2 (Mid-size VC),High,Independent,0.0004283504440481532,-0.007151176997708262
86F1D2EA,Cybersecurity,2020,USA,Austin,Series B,65.05,223.23,12.9,3.14,20.1,167,0,167,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,0.008268307532739574,0.0006887800909831593
5DB18ED8,HealthTech,2021,China,Hangzhou,Series B,31.97,306.02,21.92,2.45,12.5,193,40,153,Tier 2 (Mid-size VC),,Independent,0.004063609405406367,-0.0035159180363500474
CCBAE7E7,Generative AI,2014,China,Shanghai,Series B,49.19,190.41,10.58,4.3,11.2,251,132,119,Tier 2 (Mid-size VC),Medium,Closed,0.006252391199622746,-0.0013271362421336684
413D4E26,Generative AI,2020,China,Shenzhen,Series B,39.21,178.35,11.13,2.54,14.9,179,0,179,Tier 3 (Angel/Seed),Medium,Acquired,0.0049838637718480966,-0.0025956636699083174
202D760E,HealthTech,2023,USA,New York,Series A,8.37,95.38,3.25,0.24,24.6,22,0,22,Tier 3 (Angel/Seed),High,Closed,0.0010638852275023864,-0.006515642214254028
70A19E73,Autonomous Vehicles,2015,France,Paris,Series A,4.5,47.68,3.35,0.22,14.1,15,0,15,Corporate VC (e.g. Google Ventures),High,Closed,0.0005719813051088099,-0.007007546136647605
7634D6F3,Robotics,2014,India,Mumbai,Seed,0.5,12.38,0.66,0.6,0.7,44,0,44,Corporate VC (e.g. Google Ventures),Medium,Independent,6.355347834542332e-05,-0.007515973963410991
52FC489E,Robotics,2021,USA,Miami,Seed,3.21,25.3,0.85,0.47,5.6,32,0,32,Tier 3 (Angel/Seed),High,Independent,0.0004080133309776177,-0.007171514110778796
CDD3A464,Web3/Crypto,2018,USA,Austin,Series C+,34.7,383.73,13.34,4.03,8.4,229,161,68,Tier 3 (Angel/Seed),Medium,Closed,0.004410611397172379,-0.0031689160445840356
7D9FC51B,Generative AI,2020,Israel,Jerusalem,Series B,121.94,769.31,42.05,3.9,30.5,260,0,260,Corporate VC (e.g. Google Ventures),Medium,Independent,0.01549942229888184,0.007919894857125425
4310E15A,Cybersecurity,2020,USA,New York,Seed,0.69,26.44,0.99,0.37,1.5,19,7,12,Tier 2 (Mid-size VC),Medium,Closed,8.770380011668418e-05,-0.007491823641639731
4CE45D92,SpaceTech,2024,China,Shenzhen,Seed,8.33,74.51,2.54,0.47,14.6,38,6,32,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0010588009492347526,-0.006520726492521662
58E71DB4,Generative AI,2022,USA,San Francisco,Series C+,37.13,135.97,7.47,2.26,15.7,191,0,191,Tier 3 (Angel/Seed),High,Independent,0.0047194813019311365,-0.0028600461398252783
97CF8BEB,Autonomous Vehicles,2020,USA,San Francisco,Pre-IPO,191.73,1247.91,47.06,11.18,17.0,692,214,478,Tier 2 (Mid-size VC),Low,Independent,0.024370216806336026,0.01679068936457961
3630B687,Generative AI,2018,USA,Austin,Series B,62.97,641.14,50.21,3.88,15.8,307,0,307,Tier 3 (Angel/Seed),High,Acquired,0.008003925062822614,0.00042439762106619855
C6A1F860,FinTech,2018,UK,Oxford,Series A,10.16,128.24,4.99,0.92,10.0,59,0,59,Tier 3 (Angel/Seed),Low,Independent,0.0012914066799790019,-0.006288120761777413
8289702A,Robotics,2022,USA,San Francisco,Series C+,0.0,36.45,2.86,0.78,0.0,47,0,47,Bootstrapped,High,Independent,0.0,-0.007579527441756414
2AE975BF,Generative AI,2020,Singapore,Singapore,Series B,366.68,1692.05,93.34,14.61,24.9,1317,0,1317,Corporate VC (e.g. Google Ventures),Low,Closed,0.04660757887939965,0.039028051437643235
20E26A71,Generative AI,2021,USA,New York,Series B,11.65,150.18,14.13,0.57,17.4,54,0,54,Tier 3 (Angel/Seed),Medium,Independent,0.0014807960454483633,-0.006098731396308051
BD5A18BA,Generative AI,2019,India,Hyderabad,Series C+,160.83,1791.92,104.24,6.53,24.3,438,0,438,Tier 3 (Angel/Seed),High,Acquired,0.020442611844588867,0.012863084402832452
B1287179,Generative AI,2015,USA,Seattle,Series A,9.64,92.79,7.95,0.67,12.5,43,0,43,Tier 3 (Angel/Seed),High,Independent,0.0012253110624997616,-0.006354216379256652
EDADFEE4,Cybersecurity,2018,Canada,Vancouver,Series B,41.0,271.06,9.73,2.27,17.3,116,46,70,Tier 2 (Mid-size VC),Medium,Independent,0.005211385224324712,-0.002368142217431702
13EC618B,HealthTech,2016,France,Paris,Seed,0.81,19.58,0.75,0.62,1.1,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent,0.00010295663491958579,-0.007476570806836828
22EB86A7,SpaceTech,2021,USA,Seattle,Seed,2.29,15.57,0.66,0.27,6.2,20,11,9,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale),0.0002910749308220388,-0.0072884525109343755
9337EFD5,HealthTech,2021,China,Beijing,Series C+,53.73,208.91,17.29,1.13,43.7,70,0,70,Tier 2 (Mid-size VC),Medium,Independent,0.00682945678299919,-0.0007500706587572247
742BC9B5,Web3/Crypto,2014,USA,Boston,Series A,7.92,97.9,4.78,0.6,11.3,43,29,14,Tier 3 (Angel/Seed),,Closed,0.0010066870969915054,-0.006572840344764908
8C6CA6AF,Autonomous Vehicles,2020,India,Delhi NCR,Series A,4.42,43.91,1.55,0.63,6.1,38,0,38,Tier 3 (Angel/Seed),Medium,Independent,0.0005618127485735421,-0.007017714693182872
F57826B9,ClimateTech,2022,Canada,Montreal,Series A,15.96,165.5,6.1,0.61,22.5,46,0,46,Tier 3 (Angel/Seed),Medium,Independent,0.0020286270287859123,-0.005550900412970502
D6BAABD1,Autonomous Vehicles,2020,USA,New York,Post-IPO,122.93,768.27,49.37,4.71,25.6,347,59,288,Tier 2 (Mid-size VC),High,Acquired,0.01562525818600578,0.008045730744249364
444CFF83,SpaceTech,2020,USA,Seattle,Series C+,268.72,3069.71,260.17,16.38,16.3,1162,351,811,Tier 3 (Angel/Seed),High,Independent,0.03415618140196431,0.0265766539602079
747E7120,HealthTech,2018,USA,New York,Series A,3.97,58.57,2.65,0.91,3.9,53,29,24,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale),0.0005046146180626612,-0.007074912823693753
4274A5A4,FinTech,2022,USA,San Francisco,Series A,1.41,25.86,1.1,0.08,7.8,7,4,3,Tier 2 (Mid-size VC),High,Closed,0.00017922080893409376,-0.007400306632822321
AABEBDBB,ClimateTech,2019,USA,Seattle,Series B,54.76,492.88,18.0,4.48,12.0,294,0,294,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,0.006960376948390762,-0.0006191504933656525
1F77D283,HealthTech,2022,USA,Austin,Series B,22.48,207.51,16.58,1.57,13.5,96,0,96,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.0028573643864102326,-0.004722163055346181
FF4F3C61,HealthTech,2021,USA,Miami,Series C+,46.45,183.31,14.98,1.51,28.9,82,0,82,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.0059041181382898265,-0.0016754093034665875
CC5D03DA,Web3/Crypto,2021,Israel,Tel Aviv,Seed,6.93,89.26,3.84,0.61,9.8,38,33,5,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired (Fire Sale),0.0008808512098675672,-0.006698676231888847
627410B8,EdTech,2024,USA,Seattle,Series B,4.75,59.72,3.35,0.38,9.9,36,0,36,Corporate VC (e.g. Google Ventures),Low,Independent,0.0006037580442815215,-0.006975769397474893
AFB88061,HealthTech,2021,USA,Miami,Seed,0.85,15.54,0.69,0.83,0.9,50,0,50,Tier 3 (Angel/Seed),Medium,Independent,0.00010804091318721964,-0.007471486528569195
A7EABC01,Cybersecurity,2013,USA,Boston,Series B,31.68,180.49,6.64,1.87,16.1,186,44,142,Corporate VC (e.g. Google Ventures),Medium,Independent,0.004026748387966021,-0.003552779053790393
042603A4,Robotics,2017,Singapore,Singapore,Seed,0.51,10.23,0.57,0.19,1.8,15,9,6,Tier 2 (Mid-size VC),High,Closed,6.482454791233179e-05,-0.007514702893844083
AC104668,Generative AI,2013,India,Delhi NCR,Series C+,50.86,484.8,17.9,4.02,12.3,230,21,209,Tier 3 (Angel/Seed),High,Acquired,0.00646465981729646,-0.0011148676244599543
4DEB428C,HealthTech,2016,USA,Austin,Series B,22.86,147.05,6.15,3.4,6.5,194,79,115,Tier 3 (Angel/Seed),,Independent,0.0029056650299527542,-0.004673862411803661
E18F4AFC,HealthTech,2014,India,Mumbai,Series C+,36.5,287.83,33.14,0.92,35.8,89,0,89,Tier 3 (Angel/Seed),High,Independent,0.0046394039192159025,-0.002940123522540512
9912E2CC,Generative AI,2020,India,Mumbai,Pre-IPO,413.95,1987.21,194.1,28.26,14.6,1492,276,1216,Tier 3 (Angel/Seed),High,Independent,0.052615924722175966,0.045036397280419554
248DCEEF,Cybersecurity,2013,Singapore,Singapore,Pre-IPO,84.4,619.61,29.74,3.64,22.6,336,0,336,Tier 3 (Angel/Seed),Low,Independent,0.010727827144707457,0.003148299702951043
CB0BE7FE,HealthTech,2019,Israel,Jerusalem,Seed,0.63,11.66,0.41,0.58,0.9,43,0,43,Tier 2 (Mid-size VC),Medium,Independent,8.007738271523338e-05,-0.00749945005904118
A44A1EE9,FinTech,2022,USA,Boston,Series A,9.14,97.16,8.13,0.54,14.3,33,0,33,Tier 3 (Angel/Seed),High,Independent,0.0011617575841543384,-0.0064177698576020755
824E0ED6,Generative AI,2021,China,Beijing,Series A,36.24,155.42,10.5,2.16,16.0,207,68,139,Tier 2 (Mid-size VC),High,Independent,0.0046063561104762825,-0.002973171331280132
7793FE66,Generative AI,2023,India,Delhi NCR,Series B,31.3,192.38,8.64,1.45,20.2,96,0,96,Tier 2 (Mid-size VC),High,Independent,0.0039784477444235,-0.003601079697332914
BC12C96F,Autonomous Vehicles,2017,Singapore,Singapore,Seed,5.07,60.94,3.19,0.57,7.6,47,14,33,Tier 3 (Angel/Seed),High,Independent,0.0006444322704225925,-0.006935095171333822
AA73101C,FinTech,2020,USA,San Francisco,Pre-IPO,427.85,3946.03,166.47,37.65,11.3,2556,0,2556,Tier 3 (Angel/Seed),,Independent,0.05438271142017874,0.04680318397842233
6C337BC3,Web3/Crypto,2018,USA,San Francisco,Series A,66.63,793.75,26.99,4.06,16.0,238,160,78,Tier 2 (Mid-size VC),Medium,Closed,0.00846913652431111,0.0008896090825546968
F746CB73,Web3/Crypto,2019,China,Hangzhou,Series B,22.65,148.29,25.56,1.92,11.2,128,96,32,Tier 3 (Angel/Seed),High,Closed,0.002878972569047676,-0.004700554872708738
1BC0A5B5,HealthTech,2020,USA,New York,Post-IPO,673.22,7189.66,1075.15,30.24,22.2,2922,0,2922,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.08557094538341178,0.07799141794165536
CB2658F6,Robotics,2013,China,Shenzhen,Series C+,0.0,49.64,2.07,0.29,0.0,19,6,13,Bootstrapped,High,Independent,0.0,-0.007579527441756414
E3EE82AA,EdTech,2017,USA,Seattle,Series A,8.73,51.78,9.66,1.13,7.1,59,17,42,Tier 2 (Mid-size VC),Low,Independent,0.0011096437319110912,-0.006469883709845322
252D67A2,Web3/Crypto,2021,Singapore,Singapore,Series A,3.59,20.55,1.33,0.52,5.8,33,28,5,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale),0.0004563139745201394,-0.007123213467236275
7551E094,ClimateTech,2021,Germany,Berlin,Series B,29.81,300.82,16.44,2.4,11.9,137,61,76,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.003789058378954138,-0.0037904690628022763
02CC10E6,Cybersecurity,2020,India,Bengaluru,Series B,35.0,337.58,20.69,1.46,22.4,99,0,99,Tier 3 (Angel/Seed),High,Closed,0.004448743484179633,-0.003130783957576782
37D751A2,Cybersecurity,2018,USA,Austin,Series B,9.58,91.8,3.97,0.93,9.3,50,0,50,Tier 2 (Mid-size VC),Medium,Closed,0.0012176846450983108,-0.0063618427966581036
117F2053,HealthTech,2019,Israel,Tel Aviv,Seed,0.0,9.13,0.49,0.75,0.0,46,0,46,Bootstrapped,High,Independent,0.0,-0.007579527441756414
82C700DC,FinTech,2014,USA,Miami,Seed,1.85,25.79,1.2,0.8,2.1,52,21,31,Tier 2 (Mid-size VC),High,Closed,0.0002351478698780663,-0.0073443795718783475
70A31E0B,EdTech,2023,USA,Seattle,Seed,2.1,36.44,2.32,0.1,10.5,9,3,6,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.00026692460905077794,-0.007312602832705636
B5A0DCBF,ClimateTech,2022,Singapore,Singapore,Seed,1.54,29.47,1.12,0.65,2.1,40,14,26,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,0.00019574471330390382,-0.00738378272845251
349FA2FF,Generative AI,2014,China,Hangzhou,Seed,6.27,77.23,3.29,0.82,6.8,58,29,29,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0007969606184516084,-0.0067825668233048066
E2376A51,SpaceTech,2016,USA,Austin,Series C+,240.57,2072.37,96.97,5.24,45.1,485,48,437,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.030578120571116977,0.02299859312936056
D6EBCBF8,Generative AI,2020,France,Paris,Seed,4.31,64.6,8.72,0.82,4.7,43,0,43,Corporate VC (e.g. Google Ventures),,Independent,0.000547830983337549,-0.007031696458418865
1AA61F71,Robotics,2017,Singapore,Singapore,Series B,10.56,90.8,3.21,0.25,30.2,18,0,18,Tier 2 (Mid-size VC),High,Independent,0.0013422494626553407,-0.006237277979101074
81FD85C9,Autonomous Vehicles,2023,Israel,Tel Aviv,Pre-IPO,75.68,411.69,26.94,2.28,31.8,123,0,123,Tier 2 (Mid-size VC),Medium,Independent,0.009619454482363274,0.0020399270406068603
F40808B4,Generative AI,2021,USA,Seattle,Seed,0.0,9.6,1.39,0.38,0.0,21,0,21,Bootstrapped,High,Independent,0.0,-0.007579527441756414
B4B765B5,Robotics,2018,USA,Seattle,Series A,19.59,194.12,8.44,0.67,25.4,56,0,56,Tier 3 (Angel/Seed),High,Independent,0.0024900252815736857,-0.005089502160182728
A8EDD7AD,SpaceTech,2012,USA,San Francisco,Seed,2.03,23.87,2.24,0.28,5.3,21,0,21,Tier 2 (Mid-size VC),Medium,Independent,0.00025802712208241864,-0.0073215003196739955
462C6463,FinTech,2021,China,Shenzhen,Seed,2.17,42.22,2.58,0.19,7.5,17,8,9,Tier 2 (Mid-size VC),High,Independent,0.0002758220960191372,-0.007303705345737277
7EC17ACF,FinTech,2019,Japan,Tokyo,Series A,9.57,112.15,4.1,1.02,8.5,64,0,64,Tier 3 (Angel/Seed),,Independent,0.0012164135755314024,-0.006363113866225012
4DB60D3E,Robotics,2020,Singapore,Singapore,Seed,2.29,29.38,3.21,0.51,3.8,31,14,17,Corporate VC (e.g. Google Ventures),High,Independent,0.0002910749308220388,-0.0072884525109343755
0F49909B,Generative AI,2018,France,Lyon,Series A,17.06,121.16,4.19,0.51,28.0,27,0,27,Tier 3 (Angel/Seed),High,Independent,0.0021684446811458436,-0.00541108276061057
51002258,Robotics,2015,USA,San Francisco,Seed,2.62,32.85,1.25,0.21,8.5,17,0,17,Tier 3 (Angel/Seed),Medium,Independent,0.0003330202265300182,-0.007246507215226397
ABBA1F2A,FinTech,2020,India,Hyderabad,Post-IPO,471.95,5617.19,472.7,22.32,21.1,1772,0,1772,Tier 2 (Mid-size VC),High,Closed,0.05998812821024507,0.05240860076848866
F67AEF98,Robotics,2019,Israel,Jerusalem,Series A,4.32,63.23,2.59,0.31,10.5,23,0,23,Tier 3 (Angel/Seed),Low,Independent,0.0005491020529044575,-0.007030425388851957
8A0078CF,Web3/Crypto,2017,USA,Austin,Seed,1.34,18.49,0.82,0.27,3.6,16,11,5,Tier 2 (Mid-size VC),Medium,Closed,0.0001703233219657345,-0.007409204119790679
67414FD9,HealthTech,2015,USA,Austin,Series A,49.47,334.07,41.3,5.55,8.8,299,150,149,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale),0.0062879811474961834,-0.0012915462942602312
FF327582,Generative AI,2020,India,Delhi NCR,Seed,6.99,54.44,2.87,0.69,8.8,59,0,59,Tier 3 (Angel/Seed),Low,Independent,0.000888477627269018,-0.006691049814487396
16B48ACD,Cybersecurity,2021,USA,Boston,Series A,7.48,96.73,12.35,0.59,10.8,36,0,36,Tier 3 (Angel/Seed),High,Acquired,0.0009507600360475329,-0.006628767405708881
35C0912A,SpaceTech,2018,France,Paris,Series A,12.17,89.5,9.13,1.19,9.4,67,0,67,Tier 2 (Mid-size VC),Medium,Independent,0.0015468916629276035,-0.00603263577882881
5F420186,ClimateTech,2021,USA,Seattle,Series C+,37.01,139.51,4.83,2.74,13.0,228,28,200,Tier 2 (Mid-size VC),High,Independent,0.004704228467128234,-0.0028752989746281803
529C00F6,Robotics,2016,China,Shenzhen,Series A,0.0,30.21,1.47,0.48,0.0,30,15,15,Bootstrapped,High,Independent,0.0,-0.007579527441756414
D0AC44E8,FinTech,2018,Japan,Kyoto,Seed,0.56,19.01,0.8,0.1,2.8,9,4,5,Tier 2 (Mid-size VC),Low,Independent,7.117989574687413e-05,-0.00750834754600954
AA024F29,Cybersecurity,2021,Japan,Tokyo,Series B,5.46,44.52,2.19,0.22,17.1,12,1,11,Tier 2 (Mid-size VC),Low,Independent,0.0006940039835320226,-0.006885523458224392
9C801A93,Web3/Crypto,2020,India,Hyderabad,Series A,15.54,195.61,7.04,1.04,13.6,67,0,67,Corporate VC (e.g. Google Ventures),Low,Independent,0.0019752421069757567,-0.005604285334780658
851E61C3,Robotics,2018,Canada,Vancouver,Seed,4.15,62.72,3.31,0.84,4.4,53,0,53,Tier 3 (Angel/Seed),Medium,Closed,0.0005274938702670136,-0.007052033571489401
F23A3510,SpaceTech,2015,Singapore,Singapore,Post-IPO,2652.91,22046.01,1177.65,64.19,41.3,5790,1569,4221,Tier 2 (Mid-size VC),Medium,Closed,0.33720331647471397,0.3296237890329575
DF3E996F,HealthTech,2013,France,Lyon,Seed,2.47,16.65,1.28,0.55,3.8,33,0,33,Tier 3 (Angel/Seed),Low,Independent,0.0003139541830263912,-0.0072655732587300235
B3F514C0,Web3/Crypto,2021,UK,Oxford,Series B,19.88,253.27,39.39,0.49,33.7,42,20,22,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0025268862990140313,-0.005052641142742384
62A9FEC8,Autonomous Vehicles,2014,India,Bengaluru,Series C+,0.0,42.93,1.81,0.27,0.0,21,0,21,Bootstrapped,Medium,Independent,0.0,-0.007579527441756414
A36B8915,Generative AI,2015,China,Shenzhen,Series A,64.56,696.51,25.64,4.83,13.1,407,33,374,Tier 3 (Angel/Seed),Low,Independent,0.008206025123961059,0.0006264976822046452
FE4D9E67,Generative AI,2017,China,Beijing,Seed,4.62,32.04,1.54,0.57,6.9,32,0,32,Tier 2 (Mid-size VC),Low,Independent,0.0005872341399117115,-0.006992293301844703
1CF3DC0F,HealthTech,2019,Israel,Tel Aviv,Series A,19.94,150.12,6.17,1.69,11.1,88,35,53,Corporate VC (e.g. Google Ventures),High,Independent,0.002534512716415482,-0.005045014725340933
A763F948,Generative AI,2021,India,Mumbai,Series A,3.74,45.6,4.25,0.93,3.6,47,0,47,Corporate VC (e.g. Google Ventures),Medium,Acquired,0.00047538001802376647,-0.007104147423732648
929A17B3,SpaceTech,2017,Canada,Toronto,Post-IPO,1050.17,3809.37,172.31,33.17,31.6,1962,636,1326,Corporate VC (e.g. Google Ventures),High,Independent,0.13348391270802643,0.12590438526627
E0A9E2A7,Generative AI,2020,USA,San Francisco,Seed,5.04,35.75,1.63,0.34,11.5,30,0,30,Tier 2 (Mid-size VC),High,Independent,0.000640619061721867,-0.006938908380034547
5B207593,ClimateTech,2014,China,Shanghai,Series B,11.96,86.74,4.85,0.66,15.7,49,16,33,Tier 2 (Mid-size VC),High,Independent,0.001520199202022526,-0.006059328239733888
A0B6B8A6,Web3/Crypto,2019,USA,San Francisco,Series C+,55.78,250.27,32.04,3.95,13.8,198,140,58,Tier 2 (Mid-size VC),Medium,Closed,0.007090026044215426,-0.0004895013975409886
2C9C9F66,Web3/Crypto,2016,China,Shenzhen,Series B,63.37,416.22,24.4,3.32,18.5,185,77,108,Tier 2 (Mid-size VC),Low,Independent,0.008054767845498951,0.000475240403742537
